Age,Flight Distance,Gender,Customer Type,Type of Travel,Class
48,2980,0,1,1,Business
65,2039,0,1,0,Eco
19,1324,0,1,0,Eco
26,1375,1,1,0,Eco
32,1870,1,1,1,Eco Plus
54,1716,0,1,1,Eco
27,1529,1,0,1,Business
25,5110,0,1,1,Business
45,1902,0,0,1,Eco
61,248,0,1,1,Business
58,1430,0,1,0,Eco
39,616,1,1,1,Business
49,2067,0,1,0,Eco
44,2032,1,1,1,Business
52,989,1,1,0,Eco
53,1639,0,1,1,Business
39,2317,1,1,0,Eco Plus
35,3895,0,1,1,Business
40,1700,0,1,1,Eco
57,80,1,1,1,Eco Plus
58,1918,1,1,1,Business
52,1759,0,1,1,Business
58,3480,0,1,1,Business
24,2078,1,0,1,Eco
41,2880,1,1,1,Business
42,2631,1,1,1,Business
36,1273,1,1,0,Eco
30,1507,1,1,1,Business
55,1428,0,1,1,Business
57,2127,0,1,1,Business
24,1154,0,0,1,Business
70,2050,0,1,0,Eco
24,1903,0,0,1,Eco
42,3289,1,1,1,Business
67,776,1,1,0,Eco
59,2356,1,1,1,Business
42,614,1,1,1,Eco Plus
38,2276,0,0,1,Business
31,2132,0,1,0,Eco
57,1707,1,1,1,Business
52,1678,0,1,1,Eco
62,1042,1,1,0,Eco Plus
40,3092,0,1,1,Business
15,2605,1,0,1,Eco Plus
56,858,1,1,1,Eco
44,3147,1,1,1,Business
24,1148,0,1,0,Eco
40,1640,1,0,1,Business
65,617,1,1,0,Eco
44,1307,0,0,1,Business
74,3256,1,1,1,Business
27,3945,0,1,1,Business
45,3171,0,1,0,Eco
25,1830,0,0,1,Business
11,3744,0,1,0,Business
55,1191,1,1,0,Eco
47,711,1,1,1,Business
56,1025,1,1,0,Eco
25,1960,1,1,0,Eco
30,2163,1,1,0,Eco
44,336,1,1,1,Eco
39,1574,0,1,0,Eco
35,2563,1,1,0,Eco
38,1781,1,0,1,Business
50,694,0,1,1,Business
28,1652,0,1,1,Business
10,1601,1,1,0,Eco
57,400,1,1,1,Business
35,1666,1,1,0,Eco
49,736,1,1,1,Eco
17,3003,0,0,1,Eco
28,2112,0,1,0,Eco
36,1275,1,0,1,Eco
22,1295,1,0,1,Eco
38,453,0,1,1,Business
63,1965,0,0,1,Eco
27,1129,0,1,0,Eco Plus
50,3292,1,1,1,Business
35,3906,1,1,1,Business
67,1607,0,1,1,Eco
37,252,0,1,1,Business
23,5157,0,1,1,Business
56,2426,1,1,1,Business
40,2644,0,1,1,Eco
61,1069,0,1,1,Business
50,2147,0,0,1,Eco
18,2079,0,0,1,Eco
50,1986,1,0,1,Eco
54,365,1,1,1,Business
67,1005,0,1,1,Business
38,1130,1,1,1,Eco
41,797,1,1,1,Business
43,2086,0,1,1,Eco
53,472,1,1,0,Eco
26,1804,1,1,0,Eco
37,1167,0,1,1,Eco
16,4256,0,1,0,Eco Plus
51,741,1,1,1,Business
28,1573,0,0,1,Business
52,3130,1,1,1,Business
45,951,1,1,1,Business
50,4147,0,1,1,Business
39,1645,0,0,1,Eco
59,2850,0,1,1,Eco Plus
67,3291,0,1,1,Eco Plus
57,918,1,1,1,Eco
17,1914,1,1,0,Eco
31,5191,1,1,1,Business
26,3591,0,1,1,Business
14,2312,0,1,0,Eco
27,2787,1,1,1,Eco Plus
66,2641,0,1,0,Eco
47,1059,1,1,1,Business
20,2693,0,1,0,Eco
23,1867,1,0,1,Eco
52,3286,0,1,0,Eco
59,463,1,1,0,Eco
30,3167,0,1,0,Eco
64,873,1,1,0,Eco
56,1589,0,1,1,Business
52,75,0,1,1,Business
51,788,1,1,1,Business
25,2673,1,1,1,Business
55,2063,1,1,1,Business
37,2245,1,1,1,Eco
60,2171,0,1,1,Eco Plus
44,2788,0,1,0,Eco
47,2106,0,1,1,Eco
50,607,1,1,1,Business
43,3119,1,1,1,Business
57,578,1,1,1,Business
28,2955,0,1,1,Business
27,3814,0,1,0,Eco
40,1970,1,0,1,Business
16,1411,1,1,0,Eco
44,575,0,1,0,Business
30,3810,1,1,1,Business
52,3843,1,1,1,Business
40,2567,0,1,1,Eco
43,311,1,1,1,Business
40,2021,0,1,1,Business
23,1796,0,0,1,Business
34,2148,1,1,0,Eco Plus
58,2482,0,1,1,Business
24,1595,1,0,1,Eco
29,3276,1,1,1,Business
55,2436,0,1,1,Eco
53,1167,0,1,1,Eco
40,1501,0,1,1,Eco
42,3450,1,1,1,Business
19,1545,0,1,0,Eco
23,2610,0,1,0,Eco
57,1082,0,1,1,Eco
55,1862,0,1,1,Eco
45,1302,1,0,1,Eco
29,2130,1,1,0,Eco Plus
22,3644,1,1,1,Business
31,3044,0,1,1,Business
33,1869,0,1,1,Eco Plus
15,3993,1,0,1,Eco
48,1131,1,1,1,Eco Plus
41,2963,0,1,1,Business
23,2393,1,0,1,Business
25,1440,1,0,1,Business
23,2433,1,1,1,Eco Plus
47,308,0,1,1,Business
21,2586,0,1,0,Eco
51,3570,1,1,1,Business
59,331,0,1,0,Business
38,3151,1,1,1,Business
43,3917,0,1,1,Business
47,2101,0,0,1,Business
15,1892,1,0,1,Eco
40,1429,1,0,1,Business
51,251,1,1,1,Eco
56,1747,1,1,1,Business
19,1939,1,1,0,Eco Plus
42,1100,0,1,1,Business
39,1740,0,1,1,Eco Plus
38,2172,0,0,1,Business
59,1797,1,1,0,Eco
54,1768,1,1,1,Business
48,3524,1,1,0,Eco
37,1512,0,0,1,Eco
37,1558,1,1,1,Business
60,1861,1,1,1,Business
52,732,1,1,0,Eco
67,382,1,1,1,Eco
27,1678,0,0,1,Business
49,1991,0,1,1,Business
55,1975,0,1,0,Eco Plus
26,1832,1,1,1,Eco Plus
39,1827,0,1,1,Business
48,893,0,1,1,Business
27,2098,0,0,1,Eco
43,2616,0,1,1,Business
53,519,1,1,1,Business
36,926,1,1,1,Business
41,1998,1,1,1,Business
42,1273,1,1,0,Eco
22,4066,0,1,1,Business
47,2121,0,1,0,Eco
57,532,1,1,1,Eco
46,2658,0,1,1,Eco
30,1908,1,1,1,Eco
55,521,1,1,1,Business
51,2750,0,1,1,Business
26,1342,1,0,1,Eco
50,79,1,1,1,Business
43,1232,1,1,1,Business
14,2213,0,0,1,Business
57,3931,1,1,1,Business
29,2195,0,0,1,Eco
58,530,0,1,1,Business
12,2107,1,1,0,Eco
30,3432,1,1,1,Business
26,1485,1,1,0,Eco
38,825,0,1,1,Business
64,2155,1,1,0,Eco
24,1754,1,0,1,Eco
42,1427,1,1,1,Business
41,1213,0,1,1,Business
41,2441,0,1,0,Eco
30,3393,0,0,1,Business
25,1781,0,0,1,Business
34,1727,1,0,1,Eco
27,1719,1,0,1,Business
24,1038,0,0,1,Business
10,2722,1,1,1,Business
55,1759,0,1,1,Business
20,2010,0,1,0,Eco
11,1082,0,1,0,Eco
47,1089,0,1,1,Business
55,201,1,1,1,Eco Plus
30,2701,1,1,1,Business
55,1327,0,1,1,Eco
30,5717,0,1,1,Business
33,1682,1,1,0,Eco
48,1678,0,1,0,Eco
42,2584,0,1,1,Eco Plus
37,3080,0,1,1,Business
57,966,1,1,0,Eco
52,98,1,1,0,Eco
11,2460,1,1,0,Eco
41,1776,0,1,1,Business
55,609,0,1,1,Business
49,2370,0,1,1,Eco
60,2116,1,1,0,Eco
51,1024,0,1,0,Eco
44,2329,0,1,0,Eco Plus
29,2054,0,0,1,Business
68,1482,0,1,0,Eco
24,1420,1,1,0,Eco
56,412,0,1,1,Business
11,1525,1,1,0,Eco
38,4000,1,1,1,Business
43,1745,1,1,1,Business
29,1963,0,1,1,Eco Plus
23,2694,1,1,1,Business
59,1475,0,1,0,Eco
40,2062,1,1,1,Eco
24,1885,1,0,1,Eco Plus
25,1664,0,0,1,Business
30,2004,0,1,0,Eco
33,1768,0,1,1,Eco Plus
70,1170,1,1,0,Eco
45,1334,0,1,0,Eco
29,2833,0,1,0,Eco
48,290,1,1,1,Eco
51,430,1,1,0,Business
29,1948,0,0,1,Business
7,3383,1,1,0,Business
58,516,1,1,1,Eco Plus
39,2721,1,0,1,Business
53,1705,0,1,1,Business
20,1527,0,0,1,Business
41,1949,1,1,1,Business
71,3223,1,1,1,Business
24,3053,1,1,0,Eco
48,1022,1,1,1,Business
33,1209,0,0,1,Business
31,2402,0,1,1,Business
27,1830,1,0,1,Eco
37,2359,1,1,0,Eco
48,536,0,1,1,Business
16,1829,1,1,1,Business
48,907,1,1,1,Business
22,3289,0,1,1,Eco Plus
63,3713,0,1,1,Eco
53,2022,0,1,0,Eco
30,2142,0,0,1,Business
58,562,1,1,0,Eco
39,2865,1,1,1,Business
18,1812,0,1,0,Eco
23,2117,1,1,1,Business
41,3494,1,1,1,Business
49,2327,0,1,0,Eco
52,2292,1,1,1,Business
24,2272,1,1,0,Eco
11,3907,1,1,1,Business
28,1279,0,1,0,Eco
22,1916,1,1,1,Eco Plus
18,1276,0,1,0,Eco
56,3340,1,1,1,Business
19,3492,1,1,0,Eco
57,540,1,1,1,Eco
36,1924,1,1,1,Eco
38,2867,0,1,1,Eco
54,276,1,1,1,Business
42,1969,1,0,1,Business
56,542,1,1,0,Eco
54,3099,1,1,1,Business
26,2906,1,1,1,Business
46,768,0,1,1,Business
57,3183,0,1,1,Business
39,1390,0,1,1,Eco
36,1565,1,0,1,Eco Plus
20,2365,0,0,1,Eco
67,2016,0,1,0,Eco Plus
39,2400,0,1,0,Eco
49,1864,0,1,0,Eco
34,1926,1,1,1,Business
36,1451,1,1,1,Eco Plus
29,2571,1,1,0,Eco Plus
27,1478,1,1,0,Eco
14,2721,0,1,0,Eco
9,2451,1,1,0,Eco
8,2785,1,1,0,Eco
48,3400,1,1,1,Business
25,2402,1,0,1,Business
17,5008,1,1,1,Business
65,452,1,1,0,Eco
21,2120,0,0,1,Eco
13,1942,0,1,0,Eco
39,2458,1,1,1,Business
47,1248,1,1,1,Eco
61,1499,0,1,0,Eco
26,1899,1,1,0,Eco
60,1617,1,1,0,Eco
20,2009,0,0,1,Eco
49,2766,1,1,1,Business
48,2417,0,1,0,Eco
47,3067,1,1,1,Business
26,2023,1,1,0,Eco
37,1107,0,0,1,Eco
45,3370,1,1,1,Business
30,1527,1,1,1,Business
42,1620,0,1,1,Business
57,888,0,1,1,Business
46,2573,0,1,1,Business
53,962,0,1,0,Eco
27,1391,1,0,1,Business
70,1301,0,1,0,Eco
47,250,1,1,1,Eco
33,2467,1,1,0,Eco
72,819,1,1,1,Eco Plus
51,1718,0,1,1,Eco
49,819,1,1,0,Eco
28,2971,1,1,1,Business
17,1941,0,1,1,Eco Plus
39,2042,0,1,0,Eco
13,1899,1,1,0,Eco
35,2024,0,1,1,Eco
58,1848,0,0,1,Business
58,1166,0,1,0,Eco
27,3843,0,1,1,Business
59,690,1,1,0,Eco
64,2906,0,1,0,Eco
49,1666,1,1,1,Business
48,1706,0,1,0,Eco
59,251,0,1,1,Business
30,1808,0,1,0,Business
41,1122,0,0,1,Eco
36,1092,1,1,1,Business
9,2112,0,1,0,Eco
27,1761,1,1,0,Eco
25,2267,1,0,1,Eco
55,2191,0,1,0,Eco
49,1996,0,0,1,Business
56,669,1,1,1,Eco
12,1348,1,1,0,Eco
26,2033,1,0,1,Eco
19,2483,0,1,0,Eco Plus
20,1499,1,1,0,Eco
10,2537,0,0,1,Eco
29,2700,0,1,1,Business
41,2447,1,1,1,Business
30,1877,0,0,1,Business
63,3084,0,1,1,Eco
19,1660,1,1,0,Eco
25,4490,1,1,1,Business
51,3031,0,1,1,Business
42,424,1,1,0,Eco
36,1897,0,0,1,Eco
29,1771,0,0,1,Eco
9,1105,1,1,0,Eco
31,2391,0,1,1,Business
39,1986,0,1,0,Eco
7,3455,0,1,0,Eco
26,3355,0,1,1,Eco
58,1968,1,0,1,Business
49,2452,0,1,1,Business
36,1772,1,1,1,Eco Plus
58,2130,0,1,0,Eco
63,1566,0,1,1,Eco
39,1590,0,1,1,Business
36,97,0,1,1,Business
31,3102,1,1,0,Eco
17,2257,0,1,0,Eco
31,1851,0,1,0,Eco
10,1382,1,1,0,Eco
47,973,1,0,1,Eco
38,1718,1,0,1,Business
28,2621,1,0,1,Eco
58,1494,0,1,0,Eco
29,1614,1,1,1,Business
32,2081,1,1,0,Eco Plus
45,296,1,1,1,Eco
37,364,0,1,1,Business
50,1866,0,1,0,Eco
25,3966,0,0,1,Eco
62,895,1,1,0,Eco
18,1623,0,1,1,Business
41,4387,0,1,1,Eco Plus
26,1735,1,0,1,Eco
51,466,0,1,1,Business
61,3100,0,1,0,Eco
27,2137,0,0,1,Business
15,2319,1,0,1,Eco
33,1085,1,0,1,Business
48,2747,1,1,1,Business
17,1873,1,1,0,Eco
59,3205,1,1,1,Business
22,1539,1,0,1,Business
7,2103,0,0,1,Eco
23,4703,0,1,0,Eco
13,1082,1,1,0,Eco
21,2574,1,1,0,Eco
42,1999,1,0,1,Eco
52,3032,0,1,1,Business
43,1651,0,1,0,Eco
45,1981,0,1,1,Business
68,587,1,1,0,Business
60,3417,0,1,1,Business
18,2101,0,1,0,Eco
62,2627,1,1,1,Business
40,803,0,1,1,Business
52,1853,0,0,1,Business
59,3281,0,1,1,Business
40,2546,0,1,0,Eco Plus
41,1850,1,1,1,Eco
53,1943,0,1,1,Eco
38,2371,1,1,0,Eco
55,1042,1,1,1,Business
37,1319,0,0,1,Business
45,2671,1,1,1,Business
23,1710,1,0,1,Eco
43,3959,1,1,1,Business
44,955,1,1,1,Business
51,3764,0,1,1,Business
51,3824,1,1,1,Business
42,373,1,1,0,Eco
25,1895,1,1,1,Business
25,2212,1,0,1,Eco
15,1796,0,1,0,Eco
59,453,1,1,0,Eco
37,2621,0,1,1,Business
31,4437,0,1,1,Business
28,1966,1,0,1,Eco
58,326,0,1,1,Business
15,4517,0,1,1,Business
22,3220,1,1,1,Business
41,2282,0,1,1,Eco
53,2909,0,1,1,Business
24,1792,1,0,1,Eco
43,2268,0,1,1,Business
52,1796,1,1,0,Eco
38,2972,0,1,1,Business
17,2961,0,1,0,Eco
31,1901,1,1,0,Eco
39,1232,1,1,1,Eco Plus
58,458,1,1,0,Eco Plus
38,1954,1,1,0,Eco
69,2264,1,1,1,Business
13,2025,0,1,0,Eco Plus
23,1437,0,1,1,Business
46,3781,0,1,1,Business
50,1952,0,1,1,Eco
56,354,1,1,1,Eco
26,1433,1,1,1,Eco
49,3699,0,0,1,Business
56,1635,0,1,1,Business
40,1366,1,1,1,Business
20,1621,1,1,0,Eco
66,3917,1,1,1,Eco
50,1970,1,1,1,Business
24,1268,1,1,0,Eco
24,905,1,0,1,Eco
10,1928,1,1,1,Eco Plus
37,1852,0,0,1,Eco
15,1597,1,1,0,Eco Plus
48,2033,1,0,1,Eco
52,2597,1,1,1,Business
27,2491,0,0,1,Business
11,1399,1,1,0,Eco
15,2138,1,1,0,Eco
22,2299,0,0,1,Eco
50,365,0,1,1,Business
55,3115,1,1,0,Eco
61,2761,0,1,0,Eco
36,1931,0,1,1,Eco
24,1876,0,1,0,Eco
56,2292,0,1,1,Business
17,1387,1,1,0,Business
25,3403,0,1,1,Business
53,2466,0,1,1,Business
27,1643,1,1,1,Business
10,2163,1,1,0,Eco
26,4646,0,1,1,Business
32,2113,1,0,1,Eco
62,470,1,1,1,Eco Plus
45,628,1,1,0,Eco
61,1595,0,1,0,Eco
33,5068,0,1,1,Business
27,1299,0,0,1,Business
35,1921,1,1,0,Eco
49,214,1,1,1,Business
63,971,1,1,0,Eco
69,3068,1,1,1,Business
45,202,1,1,1,Business
59,249,1,1,0,Eco Plus
53,1255,0,1,0,Eco
56,796,0,1,1,Business
56,1091,0,1,1,Business
54,697,1,1,1,Eco
45,3089,1,1,1,Business
54,1568,1,1,1,Business
40,1739,1,1,1,Eco
50,2493,1,1,1,Business
46,2002,0,1,0,Eco Plus
58,2102,0,1,0,Eco
34,3293,1,1,1,Business
21,3256,0,1,1,Business
42,1988,1,1,1,Business
33,1724,1,1,0,Eco
31,3598,1,1,1,Business
43,1597,1,1,1,Business
51,3017,1,1,1,Business
16,1911,1,1,1,Eco Plus
56,2007,0,1,1,Business
43,551,1,1,1,Eco Plus
65,548,1,1,0,Eco
22,2983,1,1,0,Eco
31,5535,0,1,1,Business
34,3647,0,1,1,Business
47,461,1,1,1,Eco
42,2031,0,1,0,Eco
23,1335,1,1,0,Eco
59,212,0,1,1,Business
49,1810,1,1,1,Business
40,591,1,1,1,Business
24,2610,0,1,0,Business
21,1763,1,0,1,Eco
30,3935,1,1,1,Business
35,937,0,1,1,Eco
36,1819,1,1,0,Eco
39,3514,0,1,1,Eco Plus
49,375,1,1,0,Eco
36,1822,0,0,1,Eco
10,1440,1,1,0,Eco
70,877,1,1,0,Eco
42,3638,0,1,1,Business
49,348,1,1,0,Eco
38,3123,1,1,1,Eco
13,2275,0,1,0,Eco
52,1308,1,1,0,Eco
13,2084,1,1,0,Eco
67,426,1,1,0,Eco
19,1122,1,0,1,Business
52,370,1,1,0,Eco
28,1923,1,1,1,Business
52,3161,0,1,1,Business
64,1898,1,1,1,Business
36,2864,0,1,1,Business
43,2579,1,1,1,Business
27,2220,1,0,1,Eco
32,1912,0,1,1,Business
54,1135,0,1,0,Eco
56,2159,0,1,0,Eco
35,1613,0,1,0,Eco
46,233,1,1,0,Eco Plus
39,3732,1,1,1,Business
60,899,1,1,0,Eco
24,1725,0,0,1,Business
22,1284,1,1,1,Eco
15,1978,0,0,1,Eco
45,2444,1,1,1,Business
43,1639,0,1,1,Business
26,1536,0,0,1,Eco
41,1974,0,1,1,Eco
28,2221,1,0,1,Eco Plus
47,442,1,1,0,Business
67,3077,0,1,0,Eco
54,2086,0,1,0,Eco
19,3173,0,1,0,Business
61,1930,0,0,0,Eco
37,1439,0,0,1,Eco
34,1816,0,1,0,Eco
29,2089,1,0,1,Business
34,2422,1,1,1,Business
41,2029,1,1,0,Eco
33,771,1,1,1,Business
47,974,1,1,1,Eco
39,363,1,1,1,Business
53,1371,1,1,1,Business
26,2666,1,1,1,Business
44,1936,0,1,1,Eco
21,1291,1,0,1,Eco
15,1061,0,1,0,Eco
54,4048,0,1,0,Eco
34,1786,1,0,1,Eco
32,848,0,1,0,Eco
30,1917,1,0,1,Eco
55,1479,0,1,0,Eco Plus
25,1743,0,1,1,Business
25,1657,0,0,1,Business
45,604,1,1,1,Business
11,2203,0,1,0,Eco
41,789,1,1,1,Eco Plus
39,331,1,1,1,Business
24,1327,0,0,1,Eco
28,1309,1,1,1,Business
25,1794,1,0,1,Business
52,1866,0,1,0,Eco
40,796,1,1,1,Business
57,2810,0,1,0,Eco
49,1743,1,1,0,Eco
37,2436,0,0,1,Business
39,3181,0,1,0,Eco
30,1390,1,1,0,Eco
61,697,1,1,0,Eco
50,1235,0,1,0,Eco Plus
39,2668,0,0,1,Business
26,1284,0,1,0,Eco
39,2734,0,1,1,Business
22,4625,0,1,1,Business
57,2326,0,1,1,Business
55,2737,1,1,1,Business
53,3104,1,1,1,Business
30,3388,0,1,1,Business
41,2620,1,1,1,Business
56,2162,0,1,1,Business
62,1674,0,1,0,Eco
50,1825,0,1,0,Eco
47,1535,0,1,1,Business
58,3750,1,1,1,Business
43,852,0,1,1,Business
46,2506,0,0,1,Business
21,2215,1,0,1,Eco
17,2096,1,1,1,Business
43,1223,0,1,1,Business
44,2627,1,1,0,Eco
52,2389,0,1,1,Business
34,3633,1,1,0,Eco
45,950,1,1,0,Eco Plus
48,545,1,1,1,Eco
39,1588,1,0,1,Eco
45,504,1,1,1,Business
10,2259,0,1,1,Business
56,2360,0,1,0,Eco
22,2271,0,1,1,Business
31,1035,0,1,1,Eco
43,2408,0,1,1,Business
22,3474,0,1,1,Business
16,1844,1,1,0,Eco
42,994,1,1,0,Eco Plus
51,1607,0,1,0,Eco
28,4262,1,1,0,Eco Plus
36,1466,1,1,0,Eco
57,1511,0,1,0,Eco
38,2198,0,0,1,Eco
58,1567,0,0,1,Business
42,1732,0,1,1,Business
45,743,1,1,1,Business
60,2349,1,1,1,Business
53,2359,0,1,1,Business
40,2297,0,1,0,Eco
49,490,1,1,1,Eco
37,3658,1,1,1,Business
33,1881,1,1,1,Eco
15,1612,0,1,0,Eco
27,1868,1,1,0,Eco
43,1486,0,1,1,Eco
10,2726,0,1,0,Eco
30,5331,1,1,1,Business
20,2142,0,1,0,Eco
8,2545,0,1,0,Eco
56,2518,1,1,1,Business
60,1631,0,1,1,Eco Plus
34,1975,1,1,1,Eco
27,1834,1,1,0,Eco Plus
36,4003,1,1,1,Business
18,1987,1,1,0,Eco
40,1743,0,1,1,Business
27,2578,0,0,1,Eco
34,3681,0,1,1,Business
57,254,1,1,1,Eco
59,3018,1,1,1,Business
43,97,1,1,1,Eco
70,2019,0,1,0,Eco
34,1398,0,1,0,Eco
34,2146,1,0,1,Business
40,2794,0,1,1,Eco
62,99,1,1,1,Business
63,1781,1,1,0,Eco
68,2191,0,1,0,Eco
48,2754,0,0,1,Business
36,1315,0,0,1,Eco
37,1885,0,1,1,Business
37,1702,1,0,1,Eco
67,981,1,1,0,Business
57,2069,0,0,1,Eco
37,1760,0,0,1,Eco
36,1519,0,1,0,Eco
57,3839,1,1,1,Business
32,2262,1,1,0,Eco
29,1668,1,0,1,Business
59,80,0,1,1,Business
18,2438,0,1,1,Eco Plus
39,1276,0,0,1,Eco
8,3065,0,1,1,Eco Plus
31,1427,0,1,1,Business
34,1110,0,1,1,Business
51,443,0,1,1,Business
34,2993,0,1,1,Business
51,305,1,1,1,Business
33,2122,1,1,1,Business
44,3246,1,1,1,Business
36,2850,0,1,1,Eco
48,1551,0,1,1,Business
60,2347,1,1,1,Business
39,2763,0,0,1,Business
17,1957,1,1,0,Eco
58,3596,1,1,1,Business
51,483,0,1,1,Business
38,3861,1,1,0,Eco
41,1943,0,1,0,Eco
58,1678,0,1,1,Business
41,3040,1,1,1,Business
28,3028,1,0,1,Business
48,2939,1,1,1,Business
30,2022,1,1,1,Business
61,2322,0,1,1,Eco
51,439,0,1,1,Business
49,564,1,1,1,Eco Plus
62,1512,0,1,0,Eco
10,1497,1,1,0,Eco
43,235,1,1,1,Business
57,2648,1,1,1,Business
57,1259,1,1,1,Eco
53,1793,1,1,0,Eco
44,1688,1,1,1,Business
28,3942,0,1,1,Business
54,1803,1,1,1,Business
22,1098,1,0,1,Eco
16,1443,0,1,0,Eco
31,2338,0,0,1,Business
13,4225,1,1,0,Business
10,2276,0,1,1,Business
17,2199,0,1,0,Eco Plus
7,1227,1,1,0,Eco
46,130,1,1,0,Eco
18,2204,0,1,0,Eco
61,2429,0,1,0,Eco
54,1177,0,1,1,Eco
55,1150,0,1,0,Eco
39,3888,1,1,1,Business
44,2020,0,1,1,Business
51,1417,0,1,0,Eco
68,379,1,1,0,Eco
66,2230,0,1,0,Eco Plus
31,4107,1,1,1,Business
39,1793,1,1,0,Eco Plus
47,1952,0,0,1,Business
49,1455,0,1,0,Eco
41,2772,1,1,1,Business
50,1655,1,1,1,Business
55,3442,0,1,1,Business
51,393,0,1,1,Business
36,1599,1,1,0,Eco
55,1800,0,1,1,Eco
48,1888,0,1,0,Eco
36,94,1,1,1,Business
25,2612,0,0,1,Business
8,5037,1,1,1,Business
56,1873,0,1,1,Business
25,4904,0,1,1,Business
62,2623,1,0,1,Eco
37,2234,1,1,0,Eco Plus
44,1575,1,1,1,Business
60,3674,1,1,1,Business
11,1357,1,1,0,Eco
33,2561,0,1,1,Business
39,1173,0,1,1,Business
40,373,1,1,1,Business
40,2266,1,0,1,Business
48,2291,0,1,1,Business
55,1953,1,1,1,Business
41,2125,1,1,0,Eco
37,1735,1,0,1,Business
30,1994,1,0,1,Eco
45,1557,0,1,1,Business
50,1375,0,1,1,Eco
54,903,0,1,1,Eco
53,2436,1,1,1,Business
24,2648,0,0,1,Eco
13,2787,1,1,0,Eco
7,2200,0,1,0,Business
51,70,1,1,1,Business
16,3194,1,1,0,Eco Plus
63,2193,1,1,0,Eco
37,2568,1,0,1,Business
56,2214,1,1,1,Business
44,395,1,1,1,Business
47,3433,0,1,1,Business
65,1027,1,1,0,Eco
46,3026,0,1,1,Business
37,1905,1,1,1,Eco
43,2804,1,1,1,Business
39,2526,0,1,1,Business
43,692,1,1,1,Eco
54,2425,1,1,1,Business
21,1749,0,1,1,Eco Plus
32,1727,1,0,1,Business
44,1610,0,1,0,Eco
26,1725,1,0,1,Business
33,2972,1,1,1,Business
33,3815,1,1,1,Business
52,2143,0,1,0,Eco
27,2849,1,0,1,Eco
35,616,0,1,1,Business
68,423,1,1,1,Eco
50,3135,0,0,1,Eco
20,2953,1,0,1,Eco
32,1924,1,0,1,Business
56,1650,0,1,1,Eco
45,3849,1,1,1,Business
25,1593,1,0,1,Eco
36,1276,0,1,1,Business
57,392,1,1,0,Eco
67,286,1,1,0,Eco
43,1987,1,1,1,Business
40,1500,0,1,0,Eco
58,3067,0,1,1,Business
40,1063,0,1,0,Business
36,2419,0,1,0,Eco
43,2254,0,1,1,Business
32,2788,1,1,1,Eco
55,2549,0,1,0,Eco
42,656,1,1,1,Eco Plus
23,1579,0,0,1,Eco
33,1612,1,1,0,Eco
55,1686,0,1,0,Eco
80,363,1,0,1,Business
29,1582,1,1,0,Eco
45,1500,1,0,1,Business
24,4158,1,1,1,Business
55,433,1,1,1,Business
45,1172,0,1,1,Business
8,3051,0,1,0,Eco
22,2539,0,0,1,Eco
37,2689,1,1,1,Business
22,2341,1,0,1,Business
52,871,0,1,1,Business
20,1788,0,1,1,Eco Plus
66,2940,1,0,1,Eco
56,2147,1,1,1,Business
41,3547,1,1,1,Business
40,3398,1,1,1,Eco Plus
58,237,1,1,1,Business
54,607,0,1,1,Business
8,1793,1,0,1,Eco Plus
39,294,0,1,1,Business
46,746,1,1,1,Business
58,313,1,1,1,Eco
15,3952,0,1,1,Business
59,3753,1,1,1,Business
50,868,0,1,1,Business
31,1848,0,1,0,Eco
59,1130,1,1,0,Eco
48,1906,0,0,1,Business
58,2032,0,1,0,Eco
31,1956,1,1,0,Eco
14,1381,1,0,1,Eco
56,93,1,1,1,Business
72,1093,1,1,1,Business
60,1073,1,1,0,Eco
28,1995,1,1,1,Eco
39,1417,1,1,1,Eco
13,1716,0,1,1,Eco
26,960,1,0,1,Business
24,1121,0,0,1,Eco
40,855,0,1,1,Business
7,2066,1,1,0,Eco
19,1653,1,1,0,Eco
49,2093,1,1,0,Eco
19,2217,1,1,0,Eco
17,1962,0,1,1,Business
23,3019,0,1,1,Eco
58,457,0,1,1,Business
53,4000,1,0,0,Business
43,1693,0,1,1,Eco
20,2246,1,0,1,Business
37,1659,0,1,0,Eco
32,1677,0,1,0,Business
22,1992,0,0,1,Eco
45,1991,0,1,1,Business
39,3359,0,1,1,Business
25,2226,0,0,1,Business
52,567,1,1,0,Eco
39,3968,1,1,1,Business
43,2640,0,1,1,Business
55,1403,0,1,0,Eco
43,286,1,1,0,Eco
12,2130,0,1,0,Business
66,1667,0,1,1,Business
67,1870,0,1,0,Eco
7,1242,0,1,0,Eco
56,1581,0,1,1,Business
29,1997,0,0,1,Business
58,317,1,1,0,Eco
41,1460,0,0,1,Eco
23,2184,1,1,0,Eco
55,2513,0,1,1,Business
57,3140,0,1,1,Business
46,1667,0,1,0,Eco Plus
22,2110,0,0,1,Eco
46,1666,0,1,1,Eco
29,2055,0,1,1,Eco Plus
42,439,1,1,1,Business
21,3563,1,1,1,Business
40,1511,1,0,1,Business
31,1633,0,1,0,Eco
46,2719,1,1,1,Business
39,1826,1,1,0,Eco
36,862,0,1,1,Business
60,955,1,1,1,Eco Plus
47,1206,0,1,1,Business
60,1994,0,1,1,Business
56,669,1,1,1,Eco
34,2177,1,1,1,Business
48,949,1,1,1,Business
22,1769,0,0,1,Eco
23,1379,1,0,1,Eco
33,2950,0,1,1,Business
42,3199,0,1,1,Business
